timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,grpThreads,allThreads,URL,Latency,Connect
1679427868743,863,/us/horoscope/index-monthly-dating.aspx,200,OK,Homepage - Thread Group 1-11,true,15,15,https://uat.astrology.com/us/horoscope/index-monthly-dating.aspx,153,1
1679427868936,809,/horoscope/yearly-love/scorpio.html,200,OK,Homepage - Thread Group 1-5,true,15,15,https://uat.astrology.com/horoscope/yearly-love/scorpio.html,164,1
1679427868713,1046,/horoscope/yearly-work/aries.html,200,OK,Homepage - Thread Group 1-14,true,15,15,https://uat.astrology.com/horoscope/yearly-work/aries.html,161,1
1679427869171,591,/img/signs/chinese-sign-Dog.svg,200,OK,Homepage - Thread Group 1-2,true,15,15,https://uat.astrology.com/img/signs/chinese-sign-Dog.svg,156,1
1679427869016,839,/planets/venus,200,OK,Homepage - Thread Group 1-8,true,16,16,https://uat.astrology.com/planets/venus,160,1
1679427869145,835,/us/horoscope/index-yearly-chinese-2023.aspx,200,OK,Homepage - Thread Group 1-12,true,16,16,https://uat.astrology.com/us/horoscope/index-yearly-chinese-2023.aspx,156,1
1679427869371,763,/us/horoscope/index-weekly.aspx,200,OK,Homepage - Thread Group 1-10,true,16,16,https://uat.astrology.com/us/horoscope/index-weekly.aspx,163,1
1679427869414,820,/chinese-zodiac/rabbit,200,OK,Homepage - Thread Group 1-15,true,16,16,https://uat.astrology.com/chinese-zodiac/rabbit,158,1
1679427869581,820,/horoscope/yearly-love/leo.html,200,OK,Homepage - Thread Group 1-9,true,16,16,https://uat.astrology.com/horoscope/yearly-love/leo.html,152,0
1679427869531,873,/retrograde/mercury-retrograde,200,OK,Homepage - Thread Group 1-1,true,16,16,https://uat.astrology.com/retrograde/mercury-retrograde,156,0
1679427869374,1109,/horoscope/daily-love/pisces.html,200,OK,Homepage - Thread Group 1-3,true,16,16,https://uat.astrology.com/horoscope/daily-love/pisces.html,167,0
1679427869762,747,/horoscope/daily-dating/taurus.html,200,OK,Homepage - Thread Group 1-2,true,16,16,https://uat.astrology.com/horoscope/daily-dating/taurus.html,153,1
1679427869759,839,/chinese-zodiac/rat,200,OK,Homepage - Thread Group 1-14,true,16,16,https://uat.astrology.com/chinese-zodiac/rat,153,1
1679427869746,962,/planets/moon,200,OK,Homepage - Thread Group 1-5,true,16,16,https://uat.astrology.com/planets/moon,155,0
1679427869781,977,/us/horoscope/index-weekly-chinese.aspx,200,OK,Homepage - Thread Group 1-16,true,16,16,https://uat.astrology.com/us/horoscope/index-weekly-chinese.aspx,162,1
1679427870135,739,/horoscope/daily-dating/cancer.html,200,OK,Homepage - Thread Group 1-10,true,16,16,https://uat.astrology.com/horoscope/daily-dating/cancer.html,157,0
1679427869607,1288,/horoscope/yearly-work/taurus.html,200,OK,Homepage - Thread Group 1-11,true,16,16,https://uat.astrology.com/horoscope/yearly-work/taurus.html,154,1
1679427869856,1051,/horoscope/daily-love/sagittarius.html,200,OK,Homepage - Thread Group 1-8,true,16,16,https://uat.astrology.com/horoscope/daily-love/sagittarius.html,154,1
1679427869980,1072,/horoscope/yearly-love/sagittarius.html,200,OK,Homepage - Thread Group 1-12,true,16,16,https://uat.astrology.com/horoscope/yearly-love/sagittarius.html,160,1
1679427870484,639,/img/signs/chinese-sign-Dragon.svg,200,OK,Homepage - Thread Group 1-3,true,16,16,https://uat.astrology.com/img/signs/chinese-sign-Dragon.svg,158,0
1679427870599,566,/img/self-service-portal-sm.jpg,200,OK,Homepage - Thread Group 1-14,true,16,16,https://uat.astrology.com/img/self-service-portal-sm.jpg,159,0
1679427870404,824,/article/2023-astrology-predictions/,200,OK,Homepage - Thread Group 1-1,true,16,16,https://uat.astrology.com/article/2023-astrology-predictions/,155,1
1679427870235,1033,/horoscope/daily-love/leo.html,200,OK,Homepage - Thread Group 1-15,true,16,16,https://uat.astrology.com/horoscope/daily-love/leo.html,163,1
1679427870510,772,/horoscope/daily-dating/leo.html,200,OK,Homepage - Thread Group 1-2,true,16,16,https://uat.astrology.com/horoscope/daily-dating/leo.html,155,0
1679427870401,1082,/horoscope/daily-love/scorpio.html,200,OK,Homepage - Thread Group 1-9,true,16,16,https://uat.astrology.com/horoscope/daily-love/scorpio.html,152,0
1679427870758,788,/horoscope/daily-chinese/dragon.html,200,OK,Homepage - Thread Group 1-16,true,16,16,https://uat.astrology.com/horoscope/daily-chinese/dragon.html,153,0
1679427870875,704,/img/logo-match-white.png,200,OK,Homepage - Thread Group 1-10,true,16,16,https://uat.astrology.com/img/logo-match-white.png,155,0
1679427870895,770,/horoscope/daily-chinese/dog.html,200,OK,Homepage - Thread Group 1-11,true,16,16,https://uat.astrology.com/horoscope/daily-chinese/dog.html,173,1
1679427870908,830,/houses/fifth-house,200,OK,Homepage - Thread Group 1-8,true,16,16,https://uat.astrology.com/houses/fifth-house,159,0
1679427870708,1039,/horoscope/daily-work/pisces.html,200,OK,Homepage - Thread Group 1-5,true,16,16,https://uat.astrology.com/horoscope/daily-work/pisces.html,156,1
1679427871124,637,/img/tarot/results/tarot-reading-result-9.svg,200,OK,Homepage - Thread Group 1-3,true,16,16,https://uat.astrology.com/img/tarot/results/tarot-reading-result-9.svg,155,0
1679427871052,803,/us/horoscope/yearly-overview-2023.aspx?sign=taurus,200,OK,Homepage - Thread Group 1-12,true,17,17,https://uat.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=taurus,153,1
1679427871165,828,/horoscope/daily-work/virgo.html,200,OK,Homepage - Thread Group 1-14,true,17,17,https://uat.astrology.com/horoscope/daily-work/virgo.html,158,0
1679427871268,811,/us/horoscope/yearly-overview-2023.aspx?sign=sagittarius,200,OK,Homepage - Thread Group 1-15,true,17,17,https://uat.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=sagittarius,160,1
1679427871229,936,/planets/mercury,200,OK,Homepage - Thread Group 1-1,true,17,17,https://uat.astrology.com/planets/mercury,159,0
1679427871282,943,/horoscope/yearly-work/scorpio.html,200,OK,Homepage - Thread Group 1-2,true,17,17,https://uat.astrology.com/horoscope/yearly-work/scorpio.html,156,1
1679427871483,837,/horoscope/daily-chinese/pig.html,200,OK,Homepage - Thread Group 1-9,true,17,17,https://uat.astrology.com/horoscope/daily-chinese/pig.html,159,1
1679427871546,819,/us/horoscope/yearly-overview-2023.aspx?sign=aries,200,OK,Homepage - Thread Group 1-16,true,17,17,https://uat.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=aries,154,1
1679427871579,796,/horoscope/daily-work/aries.html,200,OK,Homepage - Thread Group 1-10,true,17,17,https://uat.astrology.com/horoscope/daily-work/aries.html,158,0
1679427871747,832,/us/horoscope/yearly-overview-2023.aspx?sign=aquarius,200,OK,Homepage - Thread Group 1-5,true,17,17,https://uat.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=aquarius,159,1
1679427871994,588,/img/logo-eharmony-white.png,200,OK,Homepage - Thread Group 1-14,true,17,17,https://uat.astrology.com/img/logo-eharmony-white.png,155,0
1679427871761,984,/horoscope/daily-work/aquarius.html,200,OK,Homepage - Thread Group 1-3,true,17,17,https://uat.astrology.com/horoscope/daily-work/aquarius.html,157,1
1679427871782,1010,/horoscope/yearly-work/aquarius.html,200,OK,Homepage - Thread Group 1-17,true,17,17,https://uat.astrology.com/horoscope/yearly-work/aquarius.html,158,1
1679427872226,588,/img/logo-keen-white.png,200,OK,Homepage - Thread Group 1-2,true,17,17,https://uat.astrology.com/img/logo-keen-white.png,156,0
1679427871665,1160,/horoscope/daily-work/capricorn.html,200,OK,Homepage - Thread Group 1-11,true,17,17,https://uat.astrology.com/horoscope/daily-work/capricorn.html,157,1
1679427871738,1126,/us/horoscope/yearly-overview-2023.aspx?sign=leo,200,OK,Homepage - Thread Group 1-8,true,17,17,https://uat.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=leo,164,0
1679427872079,817,/horoscope/daily-love/taurus.html,200,OK,Homepage - Thread Group 1-15,true,17,17,https://uat.astrology.com/horoscope/daily-love/taurus.html,156,1
1679427871856,1082,/horoscope/yearly-love/taurus.html,200,OK,Homepage - Thread Group 1-12,true,17,17,https://uat.astrology.com/horoscope/yearly-love/taurus.html,160,0
1679427872166,786,/horoscope/daily-dating/scorpio.html,200,OK,Homepage - Thread Group 1-1,true,17,17,https://uat.astrology.com/horoscope/daily-dating/scorpio.html,163,0
1679427872365,766,/horoscope/daily-dating/aries.html,200,OK,Homepage - Thread Group 1-16,true,17,17,https://uat.astrology.com/horoscope/daily-dating/aries.html,162,1
1679427872320,827,/us/horoscope/index-monthly-chinese.aspx,200,OK,Homepage - Thread Group 1-9,true,17,17,https://uat.astrology.com/us/horoscope/index-monthly-chinese.aspx,165,1
1679427872745,527,/img/signs/chinese-sign-Rabbit.svg,200,OK,Homepage - Thread Group 1-3,true,17,17,https://uat.astrology.com/img/signs/chinese-sign-Rabbit.svg,155,1
1679427872580,780,/newsletters.html?utm_source=site&utm_medium=email-widget,200,OK,Homepage - Thread Group 1-5,true,17,17,https://uat.astrology.com/newsletters.html?utm_source=site&utm_medium=email-widget,155,0
1679427872375,1046,/horoscope/daily-work/leo.html,200,OK,Homepage - Thread Group 1-10,true,17,17,https://uat.astrology.com/horoscope/daily-work/leo.html,160,1
1679427873272,156,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,200,OK,Homepage - Thread Group 1-3,true,17,17,http://uat.astrology.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,156,1
1679427872582,900,/us/horoscope/yearly-overview-2023.aspx,200,OK,Homepage - Thread Group 1-14,true,17,17,https://uat.astrology.com/us/horoscope/daily-extended.aspx,164,1
1679427872865,750,/horoscope/daily-dating/virgo.html,200,OK,Homepage - Thread Group 1-8,true,17,17,https://uat.astrology.com/horoscope/daily-dating/virgo.html,153,0
1679427872815,812,/horoscope/yearly-work/libra.html,200,OK,Homepage - Thread Group 1-2,true,17,17,https://uat.astrology.com/horoscope/yearly-work/libra.html,154,0
1679427873428,214,/cdn-cgi/l/email-protection,200,OK,Homepage - Thread Group 1-3,true,17,17,http://uat.astrology.com/cdn-cgi/l/email-protection,165,0
1679427872825,832,/houses/third-house,200,OK,Homepage - Thread Group 1-11,true,17,17,https://uat.astrology.com/houses/third-house,152,1
1679427872896,771,/horoscope/daily-chinese/rat.html,200,OK,Homepage - Thread Group 1-15,true,17,17,https://uat.astrology.com/horoscope/daily-chinese/rat.html,167,1
1679427872792,971,/houses/tenth-house,200,OK,Homepage - Thread Group 1-17,true,17,17,https://uat.astrology.com/houses/tenth-house,160,1
1679427872938,1595,/horoscope/daily-chinese/rabbit.html,200,OK,Homepage - Thread Group 1-12,true,18,18,https://uat.astrology.com/horoscope/daily-chinese/rabbit.html,165,1
1679427872952,1667,/horoscope/daily-love/virgo.html,200,OK,Homepage - Thread Group 1-1,true,18,18,https://uat.astrology.com/horoscope/daily-love/virgo.html,157,1
1679427873131,1571,/us/horoscope/yearly-overview-2023.aspx?sign=gemini,200,OK,Homepage - Thread Group 1-16,true,18,18,https://uat.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=gemini,152,1
1679427873148,1597,/horoscope/daily-chinese/tiger.html,200,OK,Homepage - Thread Group 1-9,true,18,18,https://uat.astrology.com/horoscope/daily-chinese/tiger.html,161,0
1679427873422,2070,/horoscope/monthly-dating/taurus.html,200,OK,Homepage - Thread Group 1-10,true,18,18,https://uat.astrology.com/horoscope/monthly-dating/taurus.html,157,0
1679427873482,2021,/us/horoscope/%20www.astrology.com%20zodiac-signs%20taurus,404,Not Found,Homepage - Thread Group 1-14,false,18,18,https://uat.astrology.com/us/horoscope/%20www.astrology.com%20zodiac-signs%20taurus,156,1
1679427873616,1948,/horoscope/daily/scorpio.html,200,OK,Homepage - Thread Group 1-8,true,18,18,https://uat.astrology.com/horoscope/daily/scorpio.html,153,0
1679427873657,2804,/us/horoscope/%20www.astrology.com%20zodiac-signs%20pisces,404,Not Found,Homepage - Thread Group 1-11,false,19,19,https://uat.astrology.com/us/horoscope/%20www.astrology.com%20zodiac-signs%20pisces,160,1
1679427873627,2878,/horoscope/weekly-work/virgo.html,200,OK,Homepage - Thread Group 1-2,false,19,19,https://uat.astrology.com/horoscope/weekly-work/virgo.html,153,1
1679427873361,3280,/us/horoscope/yearly-overview-2022.aspx?sign=libra,200,OK,Homepage - Thread Group 1-5,false,19,19,https://uat.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=libra,156,1
1679427873643,3060,/horoscope/weekly-overview/aquarius.html,200,OK,Homepage - Thread Group 1-3,false,19,19,https://uat.astrology.com/horoscope/weekly-overview/aquarius.html,155,0
1679427873781,3049,/horoscope/monthly-chinese/sheep.html,200,OK,Homepage - Thread Group 1-18,false,19,19,https://uat.astrology.com/horoscope/monthly-chinese/sheep.html,162,0
1679427875503,1484,/horoscope/weekly-dating/taurus.html,200,OK,Homepage - Thread Group 1-14,true,19,19,https://uat.astrology.com/horoscope/weekly-dating/taurus.html,152,1
1679427873667,3340,/horoscope/weekly-chinese/dog.html,200,OK,Homepage - Thread Group 1-15,false,19,19,https://uat.astrology.com/horoscope/weekly-chinese/dog.html,162,1
1679427874534,2512,/horoscope/weekly-work/scorpio.html,200,OK,Homepage - Thread Group 1-12,false,19,19,https://uat.astrology.com/horoscope/weekly-work/scorpio.html,163,0
1679427875782,1301,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=monkey,200,OK,Homepage - Thread Group 1-19,true,19,19,https://uat.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=monkey,181,0
1679427874702,2401,/horoscope/monthly-love/sagittarius.html,200,OK,Homepage - Thread Group 1-16,true,19,19,https://uat.astrology.com/horoscope/monthly-love/sagittarius.html,156,1
1679427873763,3372,/horoscope/monthly-overview/taurus.html,200,OK,Homepage - Thread Group 1-17,false,19,19,https://uat.astrology.com/horoscope/monthly-overview/taurus.html,162,0
1679427874620,2525,/horoscope/weekly-work/leo.html,200,OK,Homepage - Thread Group 1-1,false,19,19,https://uat.astrology.com/horoscope/weekly-work/leo.html,156,0
1679427874745,2478,/horoscope/monthly-love/libra.html,200,OK,Homepage - Thread Group 1-9,true,19,19,https://uat.astrology.com/horoscope/monthly-love/libra.html,153,1
1679427875492,1762,/horoscope/monthly-dating/sagittarius.html,200,OK,Homepage - Thread Group 1-10,true,19,19,https://uat.astrology.com/horoscope/monthly-dating/sagittarius.html,161,1
1679427876462,844,/horoscope/monthly-love/capricorn.html,200,OK,Homepage - Thread Group 1-11,true,19,19,https://uat.astrology.com/horoscope/monthly-love/capricorn.html,156,0
1679427876506,963,/horoscope/monthly-work/sagittarius.html,200,OK,Homepage - Thread Group 1-2,true,19,19,https://uat.astrology.com/horoscope/monthly-work/sagittarius.html,155,0
1679427876704,812,/horoscope/monthly-love/aquarius.html,200,OK,Homepage - Thread Group 1-3,true,19,19,https://uat.astrology.com/horoscope/monthly-love/aquarius.html,150,0
1679427876987,739,/horoscope/weekly-dating/aries.html,200,OK,Homepage - Thread Group 1-14,true,19,19,https://uat.astrology.com/horoscope/weekly-dating/aries.html,156,0
1679427877008,802,/horoscope/weekly-work/aries.html,200,OK,Homepage - Thread Group 1-15,true,20,20,https://uat.astrology.com/horoscope/weekly-work/aries.html,151,0
1679427876642,1197,/horoscope/weekly-overview/capricorn.html,200,OK,Homepage - Thread Group 1-5,true,20,20,https://uat.astrology.com/horoscope/weekly-overview/capricorn.html,158,0
1679427875565,2350,/horoscope/monthly-overview/aquarius.html,200,OK,Homepage - Thread Group 1-8,true,20,20,https://uat.astrology.com/horoscope/monthly-overview/aquarius.html,159,0
1679427877145,788,/horoscope/weekly-work/libra.html,200,OK,Homepage - Thread Group 1-1,true,20,20,https://uat.astrology.com/horoscope/weekly-work/libra.html,160,0
1679427877223,769,/horoscope/weekly-dating/leo.html,200,OK,Homepage - Thread Group 1-9,true,20,20,https://uat.astrology.com/horoscope/weekly-dating/leo.html,160,1
1679427877047,971,/horoscope/weekly-work/gemini.html,200,OK,Homepage - Thread Group 1-12,true,20,20,https://uat.astrology.com/horoscope/weekly-work/gemini.html,160,1
1679427876830,1298,/us/horoscope/yearly-overview-2022.aspx?sign=leo,200,OK,Homepage - Thread Group 1-18,true,20,20,https://uat.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=leo,164,1
1679427877084,1059,/horoscope/monthly-dating/capricorn.html,200,OK,Homepage - Thread Group 1-19,true,20,20,https://uat.astrology.com/horoscope/monthly-dating/capricorn.html,160,0
1679427877104,1133,/us/horoscope/yearly-overview-2022.aspx?sign=aries,200,OK,Homepage - Thread Group 1-16,true,20,20,https://uat.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=aries,152,0
1679427877516,793,/horoscope/monthly-love/scorpio.html,200,OK,Homepage - Thread Group 1-3,true,20,20,https://uat.astrology.com/horoscope/monthly-love/scorpio.html,157,1
1679427877255,1082,/horoscope/weekly-work/taurus.html,200,OK,Homepage - Thread Group 1-10,true,20,20,https://uat.astrology.com/horoscope/weekly-work/taurus.html,159,0
1679427877469,984,/horoscope/weekly-love/taurus.html,200,OK,Homepage - Thread Group 1-2,true,20,20,https://uat.astrology.com/horoscope/weekly-love/taurus.html,156,1
1679427877307,1155,/horoscope/weekly-work/cancer.html,200,OK,Homepage - Thread Group 1-11,true,20,20,https://uat.astrology.com/horoscope/weekly-work/cancer.html,159,0
1679427877727,774,/us/horoscope/%20www.astrology.com%20zodiac-signs%20sagittarius,404,Not Found,Homepage - Thread Group 1-14,false,20,20,https://uat.astrology.com/us/horoscope/%20www.astrology.com%20zodiac-signs%20sagittarius,158,1
1679427877777,765,/horoscope/daily/sagittarius.html,200,OK,Homepage - Thread Group 1-20,true,20,20,https://uat.astrology.com/horoscope/daily/sagittarius.html,160,1
1679427877811,820,/horoscope/monthly-chinese/dragon.html,200,OK,Homepage - Thread Group 1-15,true,20,20,https://uat.astrology.com/horoscope/monthly-chinese/dragon.html,154,0
1679427877136,1614,/horoscope/monthly-overview/scorpio.html,200,OK,Homepage - Thread Group 1-17,true,20,20,https://uat.astrology.com/horoscope/monthly-overview/scorpio.html,156,0
1679427877839,980,/article/astrology-authors/mary-bergner,200,OK,Homepage - Thread Group 1-5,true,20,20,https://uat.astrology.com/article/astrology-authors/mary-bergner,158,0
1679427878128,820,/horoscope/daily/virgo.html,200,OK,Homepage - Thread Group 1-18,true,20,20,https://uat.astrology.com/horoscope/daily/virgo.html,160,0
1679427877934,1130,/horoscope/monthly-love/leo.html,200,OK,Homepage - Thread Group 1-1,true,20,20,https://uat.astrology.com/horoscope/monthly-love/leo.html,160,0
1679427878237,890,/horoscope/daily/cancer.html,200,OK,Homepage - Thread Group 1-16,true,20,20,https://uat.astrology.com/horoscope/daily/cancer.html,156,1
1679427878018,1173,/horoscope/monthly-work/scorpio.html,200,OK,Homepage - Thread Group 1-12,true,20,20,https://uat.astrology.com/horoscope/monthly-work/scorpio.html,163,1
1679427877916,1305,/horoscope/weekly-overview/aries.html,200,OK,Homepage - Thread Group 1-8,true,20,20,https://uat.astrology.com/horoscope/weekly-overview/aries.html,157,0
1679427878143,1100,/horoscope/weekly-work/capricorn.html,200,OK,Homepage - Thread Group 1-19,true,20,20,https://uat.astrology.com/horoscope/weekly-work/capricorn.html,152,1
1679427877993,1313,/horoscope/weekly-overview/gemini.html,200,OK,Homepage - Thread Group 1-9,true,20,20,https://uat.astrology.com/horoscope/weekly-overview/gemini.html,159,0
1679427878463,1685,/horoscope/monthly-chinese/rooster.html,200,OK,Homepage - Thread Group 1-11,true,21,21,https://uat.astrology.com/horoscope/monthly-chinese/rooster.html,152,0
1679427878338,1899,/horoscope/monthly-overview/capricorn.html,200,OK,Homepage - Thread Group 1-10,true,21,21,https://uat.astrology.com/horoscope/monthly-overview/capricorn.html,153,0
1679427878309,2021,/us/horoscope/yearly-overview-2022.aspx?sign=aquarius,200,OK,Homepage - Thread Group 1-3,true,21,21,https://uat.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=aquarius,153,1
1679427878501,1841,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=pig,200,OK,Homepage - Thread Group 1-14,true,21,21,https://uat.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=pig,152,1
1679427878543,1846,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=snake,200,OK,Homepage - Thread Group 1-20,true,21,21,https://uat.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=snake,161,0
1679427878949,1546,/horoscope/monthly-chinese/ox.html,200,OK,Homepage - Thread Group 1-18,true,21,21,https://uat.astrology.com/horoscope/monthly-chinese/ox.html,157,0
1679427878453,2050,/us/horoscope/yearly-overview-2022.aspx?sign=virgo,200,OK,Homepage - Thread Group 1-2,true,21,21,https://uat.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=virgo,156,1
1679427879064,1442,/horoscope/daily/libra.html,200,OK,Homepage - Thread Group 1-1,true,21,21,https://uat.astrology.com/horoscope/daily/libra.html,157,1
1679427878751,1784,/horoscope/monthly-dating/pisces.html,200,OK,Homepage - Thread Group 1-17,true,21,21,https://uat.astrology.com/horoscope/monthly-dating/pisces.html,152,0
1679427879127,1437,/horoscope/daily/aries.html,200,OK,Homepage - Thread Group 1-16,true,21,21,https://uat.astrology.com/horoscope/daily/aries.html,157,1
1679427879307,1300,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=horse,200,OK,Homepage - Thread Group 1-9,true,21,21,https://uat.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=horse,152,1
1679427879222,1403,/horoscope/monthly-chinese/horse.html,200,OK,Homepage - Thread Group 1-8,true,21,21,https://uat.astrology.com/horoscope/monthly-chinese/horse.html,155,0
1679427879244,1396,/horoscope/weekly-chinese/rat.html,200,OK,Homepage - Thread Group 1-19,true,21,21,https://uat.astrology.com/horoscope/weekly-chinese/rat.html,155,0
1679427878820,1884,/horoscope/monthly-chinese/pig.html,200,OK,Homepage - Thread Group 1-5,true,21,21,https://uat.astrology.com/horoscope/monthly-chinese/pig.html,153,1
1679427857580,23150,/psychic-readings?utm_medium=site&utm_campaign=navigation,200,OK,Homepage - Thread Group 1-6,false,21,21,https://uat.astrology.com/psychic-readings?utm_medium=site&utm_campaign=navigation,161,1
1679427879780,980,/horoscope/weekly-overview/leo.html,200,OK,Homepage - Thread Group 1-21,true,21,21,https://uat.astrology.com/horoscope/weekly-overview/leo.html,155,1
1679427878631,2408,/horoscope/weekly-overview/cancer.html,200,OK,Homepage - Thread Group 1-15,true,21,21,https://uat.astrology.com/horoscope/weekly-overview/cancer.html,163,0
1679427880149,1102,/horoscope/weekly-dating/pisces.html,200,OK,Homepage - Thread Group 1-11,true,21,21,https://uat.astrology.com/horoscope/weekly-dating/pisces.html,154,0
1679427880238,1069,/horoscope/weekly-work/aquarius.html,200,OK,Homepage - Thread Group 1-10,true,21,21,https://uat.astrology.com/horoscope/weekly-work/aquarius.html,162,0
1679427879191,2119,/horoscope/monthly-overview/gemini.html,200,OK,Homepage - Thread Group 1-12,true,21,21,https://uat.astrology.com/horoscope/monthly-overview/gemini.html,158,1
1679427880389,1137,/horoscope/weekly-chinese/rabbit.html,200,OK,Homepage - Thread Group 1-20,true,21,21,https://uat.astrology.com/horoscope/weekly-chinese/rabbit.html,158,0
1679427880495,1080,/horoscope/weekly-work/sagittarius.html,200,OK,Homepage - Thread Group 1-18,true,21,21,https://uat.astrology.com/horoscope/weekly-work/sagittarius.html,155,0
1679427880535,1041,/horoscope/weekly-love/sagittarius.html,200,OK,Homepage - Thread Group 1-17,true,21,21,https://uat.astrology.com/horoscope/weekly-love/sagittarius.html,164,1
1679427880342,1270,/horoscope/monthly-work/pisces.html,200,OK,Homepage - Thread Group 1-14,true,21,21,https://uat.astrology.com/horoscope/monthly-work/pisces.html,161,1
1679427880610,1003,/horoscope/monthly-work/capricorn.html,200,OK,Homepage - Thread Group 1-9,true,21,21,https://uat.astrology.com/horoscope/monthly-work/capricorn.html,155,1
1679427880331,1287,/horoscope/monthly-chinese/rabbit.html,200,OK,Homepage - Thread Group 1-3,true,21,21,https://uat.astrology.com/horoscope/monthly-chinese/rabbit.html,156,0
1679427880506,1156,/horoscope/monthly-love/pisces.html,200,OK,Homepage - Thread Group 1-1,true,21,21,https://uat.astrology.com/horoscope/monthly-love/pisces.html,160,0
1679427880564,1176,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=sheep,200,OK,Homepage - Thread Group 1-16,true,21,21,https://uat.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=sheep,156,0
1679427880760,1039,/article/weekly-horoscope-december-4/,200,OK,Homepage - Thread Group 1-21,true,22,22,https://uat.astrology.com/article/weekly-horoscope-december-4/,386,1
1679427880704,1269,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=rabbit,200,OK,Homepage - Thread Group 1-5,true,22,22,https://uat.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=rabbit,392,0
1679427880730,1273,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=dog,200,OK,Homepage - Thread Group 1-6,true,22,22,https://uat.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=dog,401,1
1679427880641,1369,/horoscope/weekly-chinese/ox.html,200,OK,Homepage - Thread Group 1-19,true,22,22,https://uat.astrology.com/horoscope/weekly-chinese/ox.html,406,0
1679427881252,790,/horoscope/monthly-dating/virgo.html,200,OK,Homepage - Thread Group 1-11,true,22,22,https://uat.astrology.com/horoscope/monthly-dating/virgo.html,163,0
1679427881040,1008,/horoscope/weekly-overview/libra.html,200,OK,Homepage - Thread Group 1-15,true,22,22,https://uat.astrology.com/horoscope/weekly-overview/libra.html,158,0
1679427881307,796,/horoscope/weekly-love/leo.html,200,OK,Homepage - Thread Group 1-10,true,22,22,https://uat.astrology.com/horoscope/weekly-love/leo.html,158,1
1679427880503,1704,/horoscope/monthly-overview/leo.html,200,OK,Homepage - Thread Group 1-2,true,22,22,https://uat.astrology.com/horoscope/monthly-overview/leo.html,157,0
1679427880626,1585,/us/horoscope/yearly-overview-2022.aspx?sign=cancer,200,OK,Homepage - Thread Group 1-8,true,22,22,https://uat.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=cancer,152,0
1679427881575,797,/horoscope/monthly-work/libra.html,200,OK,Homepage - Thread Group 1-18,true,22,22,https://uat.astrology.com/horoscope/monthly-work/libra.html,155,1
1679427881619,819,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=dragon,200,OK,Homepage - Thread Group 1-3,true,22,22,https://uat.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=dragon,156,0
1679427881310,1133,/us/horoscope/yearly-overview-2022.aspx?sign=pisces,200,OK,Homepage - Thread Group 1-12,true,22,22,https://uat.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=pisces,157,0
1679427881663,824,/horoscope/weekly-dating/capricorn.html,200,OK,Homepage - Thread Group 1-1,true,22,22,https://uat.astrology.com/horoscope/weekly-dating/capricorn.html,163,0
1679427881741,752,/horoscope/daily/taurus.html,200,OK,Homepage - Thread Group 1-16,true,22,22,https://uat.astrology.com/horoscope/daily/taurus.html,160,0
1679427881526,997,/horoscope/weekly-overview/sagittarius.html,200,OK,Homepage - Thread Group 1-20,true,22,22,https://uat.astrology.com/horoscope/weekly-overview/sagittarius.html,153,1
1679427881576,970,/horoscope/monthly-love/taurus.html,200,OK,Homepage - Thread Group 1-17,true,22,22,https://uat.astrology.com/horoscope/monthly-love/taurus.html,152,1
1679427881799,792,/horoscope/monthly-dating/scorpio.html,200,OK,Homepage - Thread Group 1-21,true,22,22,https://uat.astrology.com/horoscope/monthly-dating/scorpio.html,163,1
