timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency
1677526317888,2745,/product/love-score/?utm_source=store&utm_medium=site&utm_campaign=astro-store,200,OK,Astrology Store Thread Group 1-8,text,true,103224,406,20,20,https://shop-stage.astrology.com/product/love-score/?utm_source=store&utm_medium=site&utm_campaign=astro-store,148
1677526318646,2008,/product/chakra-tarot-reading/?utm_source=store&utm_medium=site&utm_campaign=astro-store,200,OK,Astrology Store Thread Group 1-1,text,true,83171,426,20,20,https://shop-stage.astrology.com/product/chakra-tarot-reading/?utm_source=store&utm_medium=site&utm_campaign=astro-store,156
1677526317590,3093,/product/astrology-plus/?utm_source=store&utm_medium=site&utm_campaign=astro-store,200,OK,Astrology Store Thread Group 1-11,text,true,102366,414,20,20,https://shop-stage.astrology.com/product/astrology-plus/?utm_source=store&utm_medium=site&utm_campaign=astro-store,155
1677526316782,3970,/product/numerology-forecast/?utm_source=store&utm_medium=site&utm_campaign=astro-store,200,OK,Astrology Store Thread Group 1-7,text,false,90176,583,20,20,https://shop-stage.astrology.com/product/2022-numerology-forecast/,158
1677526317841,2972,/product/soulmate-tarot-reading/?utm_source=store&utm_medium=site&utm_campaign=astro-store,200,OK,Astrology Store Thread Group 1-10,text,true,92399,430,20,20,https://shop-stage.astrology.com/product/soulmate-tarot-reading/?utm_source=store&utm_medium=site&utm_campaign=astro-store,153
1677526317873,2972,/product/natal-moon-report?utm_source=store&utm_medium=site&utm_campaign=astro-store,200,OK,Astrology Store Thread Group 1-5,text,true,87495,628,20,20,https://shop-stage.astrology.com/product/natal-moon-report/?utm_source=store&utm_medium=site&utm_campaign=astro-store,152
1677526316951,3931,/product/chakra-tarot-reading?utm_source=store&utm_medium=site&utm_campaign=astro-store,200,OK,Astrology Store Thread Group 1-19,text,false,83343,637,20,20,https://shop-stage.astrology.com/product/chakra-tarot-reading/?utm_source=store&utm_medium=site&utm_campaign=astro-store,149
1677526318563,2448,/product/yearly-horoscope/?utm_source=store&utm_medium=site&utm_campaign=astro-store,200,OK,Astrology Store Thread Group 1-6,text,true,95566,418,20,20,https://shop-stage.astrology.com/product/yearly-horoscope/?utm_source=store&utm_medium=site&utm_campaign=astro-store,163
1677526318451,2575,/?utm_source=site&utm_medium=acquisition&utm_campaign=index-page,200,OK,Astrology Store Thread Group 1-13,text,true,94677,378,20,20,https://shop-stage.astrology.com/?utm_source=site&utm_medium=acquisition&utm_campaign=index-page,153
1677526320528,561,/wp-content/uploads/sites/5/2022/02/old23_12house_acom-09-416x416.png,404,Not Found,Astrology Store Thread Group 1-12,text,false,840,388,20,20,https://shop-stage.astrology.com/wp-content/uploads/sites/5/2022/02/old23_12house_acom-09-416x416.png,158
1677526320634,578,/wp-content/uploads/sites/5/2022/03/2023premiumreports-08.png,404,Not Found,Astrology Store Thread Group 1-8,text,false,832,372,20,20,https://shop-stage.astrology.com/wp-content/uploads/sites/5/2022/03/2023premiumreports-08.png,149
1677526320655,654,/wp-content/uploads/sites/5/2022/03/2023premiumreports_chinese_acom-416x416.png,404,Not Found,Astrology Store Thread Group 1-1,text,false,850,408,20,20,https://shop-stage.astrology.com/wp-content/uploads/sites/5/2022/03/2023premiumreports_chinese_acom-416x416.png,150
1677526320483,827,/wp-content/uploads/sites/5/2020/03/Screen-Shot-2020-03-24-at-2.43.12-PM-416x577.png,200,OK,Astrology Store Thread Group 1-16,bin,true,270155,418,20,20,https://shop-stage.astrology.com/wp-content/uploads/sites/5/2020/03/Screen-Shot-2020-03-24-at-2.43.12-PM-416x577.png,155
