elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Connect
307,/us/games/index-games-instant-advice.aspx,200,OK,Celebrities Index Page - Thread Group 1-8,text,true,154548,159,8,8,https://www.horoscope.com/us/games/index-games-instant-advice.aspx,245,156
308,/us/horoscopes/career/index-horoscope-career-daily.aspx,200,OK,Celebrities Index Page - Thread Group 1-6,text,true,155706,173,8,8,https://www.horoscope.com/us/horoscopes/career/index-horoscope-career-daily.aspx,250,150
195,/wp-content/themes/horoscope/assets/images/signs/pisces.svg,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,2144,177,8,8,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/pisces.svg,195,155
424,/celebrities/gemini/,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,51386,138,8,8,https://www.horoscope.com/celebrities/gemini/,396,152
329,/us/index.aspx,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,156126,132,8,8,https://www.horoscope.com/us/index.aspx,272,155
14,/wp-content/themes/horoscope/assets/images/signs/cancer.svg,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Celebrities Index Page - Thread Group 1-4,text,false,2202,0,8,8,http://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/cancer.svg,0,14
230,/us/tos.aspx,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Celebrities Index Page - Thread Group 1-5,text,false,3137,0,7,7,http://www.horoscope.com/us/tos.aspx,0,157
63,/zodiac-signs/aries,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Celebrities Index Page - Thread Group 1-3,text,false,2336,0,7,7,http://www.horoscope.com/zodiac-signs/aries,0,63
118,/zodiac-signs/cancer,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Celebrities Index Page - Thread Group 1-6,text,false,3209,0,5,5,http://www.horoscope.com/zodiac-signs/cancer,0,118
385,/wp-content/themes/horoscope/dist/js/frontend.js?ver=0.1.3,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Celebrities Index Page - Thread Group 1-7,text,false,2462,0,5,5,http://www.horoscope.com/wp-content/themes/horoscope/dist/js/frontend.js?ver=0.1.3,373,153
119,/wp-content/themes/horoscope/dist/css/style.css?ver=0.1.3,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Celebrities Index Page - Thread Group 1-8,text,false,3209,0,4,4,http://www.horoscope.com/wp-content/themes/horoscope/dist/css/style.css?ver=0.1.3,0,119
56,/psychics/love.html,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Celebrities Index Page - Thread Group 1-2,text,false,2669,0,2,2,http://www.horoscope.com/psychics/love.html,0,27
323,/celebrities/pisces/,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Celebrities Index Page - Thread Group 1-1,text,false,3137,0,2,2,http://www.horoscope.com/celebrities/pisces/,0,154
514,/celebrities/,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,44711,131,2,2,https://www.horoscope.com/celebrities/,501,458
205,/wp-content/themes/horoscope/assets/images/signs/gemini.svg,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,2029,177,2,2,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/gemini.svg,204,166
341,/us/games/divination/game-magic-8-ball.aspx,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,155716,161,2,2,https://www.horoscope.com/us/games/divination/game-magic-8-ball.aspx,280,174
345,/wp-content/themes/horoscope/assets/svg/horoscope-logo.svg,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,114155,176,3,3,https://www.horoscope.com/wp-content/themes/horoscope/assets/svg/horoscope-logo.svg,303,178
319,/us/tarot/tarot-angel.aspx,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,158995,144,3,3,https://www.horoscope.com/us/tarot/tarot-angel.aspx,256,165
326,/us/games/index-games-love.aspx,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,155997,149,3,3,https://www.horoscope.com/us/games/index-games-love.aspx,268,168
293,/wp-content/themes/horoscope/assets/images/signs/scorpio.svg,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,3079,178,3,3,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/scorpio.svg,293,162
400,/birth-chart/,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,45028,131,4,4,https://www.horoscope.com/birth-chart/,392,160
311,/fr/index.aspx,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,138718,132,4,4,https://www.horoscope.com/fr/index.aspx,262,161
289,/wp-content/themes/horoscope/assets/images/signs/aquarius.svg,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,2014,179,4,4,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/aquarius.svg,289,165
318,/zodiac-signs/taurus,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,161871,138,4,4,https://www.horoscope.com/zodiac-signs/taurus,258,155
327,/us/horoscopes/general/horoscope-overview-daily-today.aspx,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,164001,176,4,4,https://www.horoscope.com/us/horoscopes/general/horoscope-overview-daily-today.aspx,264,164
313,/us/games/divination/game-cupids-oracle.aspx,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,156500,162,4,4,https://www.horoscope.com/us/games/divination/game-cupids-oracle.aspx,255,165
344,/wp-content/themes/horoscope/assets/images/signs/taurus.svg,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,1855,177,5,5,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/taurus.svg,344,163
347,/us/games/divination/game-ask-genie.aspx,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,154851,158,5,5,https://www.horoscope.com/us/games/divination/game-ask-genie.aspx,288,186
285,/wp-content/themes/horoscope/assets/images/signs/leo.svg,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,2663,174,5,5,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/leo.svg,284,166
263,/celebrities/sagittarius/,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,52458,143,5,5,https://www.horoscope.com/celebrities/sagittarius/,235,192
296,/wp-content/themes/horoscope/assets/images/signs/capricorn.svg,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,2917,180,5,5,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/capricorn.svg,296,171
289,/wp-content/themes/horoscope/assets/images/signs/aries.svg,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,2625,176,5,5,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/aries.svg,289,161
259,/us/sitemap.aspx,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,13372,134,5,5,https://www.horoscope.com/us/sitemap.aspx,256,172
327,/zodiac-signs/gemini,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,162447,138,5,5,https://www.horoscope.com/zodiac-signs/gemini,271,171
328,/us/horoscopes/wellness/index-horoscope-wellness-daily.aspx,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,155612,177,6,6,https://www.horoscope.com/us/horoscopes/wellness/index-horoscope-wellness-daily.aspx,268,164
251,/mercury-retrograde/,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,55961,138,6,6,https://www.horoscope.com/mercury-retrograde/,221,177
326,/us/horoscopes/numerology/index-horoscope-numerology.aspx,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,167897,175,6,6,https://www.horoscope.com/us/horoscopes/numerology/index-horoscope-numerology.aspx,264,162
250,/wp-includes/css/dist/block-library/style.min.css?ver=6.0.1,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,89505,177,6,6,https://www.horoscope.com/wp-includes/css/dist/block-library/style.min.css?ver=6.0.1,213,170
303,/psychics/tarot.html,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,139042,138,6,6,https://www.horoscope.com/psychics/tarot.html,245,161
343,/us/games/divination/game-luck-meter.aspx,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,156193,159,6,6,https://www.horoscope.com/us/games/divination/game-luck-meter.aspx,279,164
341,/wp-content/themes/horoscope/dist/js/blocks.js?ver=0.1.3,200,OK,Celebrities Index Page - Thread Group 1-6,text,true,1518,174,6,6,https://www.horoscope.com/wp-content/themes/horoscope/dist/js/blocks.js?ver=0.1.3,341,159
327,/us/games/divination/game-love-fairy.aspx,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,158226,159,6,6,https://www.horoscope.com/us/games/divination/game-love-fairy.aspx,266,162
324,/us/tarot/tarot-daily.aspx,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,157541,144,6,6,https://www.horoscope.com/us/tarot/tarot-daily.aspx,263,164
323,/tarot/tarot-yes-no.aspx,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,157747,142,7,7,https://www.horoscope.com/tarot/tarot-yes-no.aspx,262,169
349,/us/planets/index.html,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,160326,140,7,7,https://www.horoscope.com/us/planets/index.html,286,187
320,/us/about-us.aspx,200,OK,Celebrities Index Page - Thread Group 1-6,text,true,148774,135,7,7,https://www.horoscope.com/us/about-us.aspx,279,169
322,/us/tarot/tarot-today-tomorrow.aspx,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,156854,153,7,7,https://www.horoscope.com/us/tarot/tarot-today-tomorrow.aspx,279,164
326,/us/tarot/index-tarot-reading-love.aspx,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,155154,157,7,7,https://www.horoscope.com/us/tarot/index-tarot-reading-love.aspx,265,165
259,/celebrities/aries/,200,OK,Celebrities Index Page - Thread Group 1-7,text,true,51349,137,7,7,https://www.horoscope.com/celebrities/aries/,231,191
334,/zodiac-signs/virgo,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,160704,137,7,7,https://www.horoscope.com/zodiac-signs/virgo,274,181
