timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,grpThreads,allThreads,Latency,Connect
1675701334589,157,/celebrities/cancer/john-cusack-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,157,1
1675701334746,436,/celebrities/cancer/john-cusack-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,436,209
1675701336120,608,/celebrities/leo/madonna-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,160,0
1675701336120,160,/celebrities/leo/madonna-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,160,0
1675701336281,447,/celebrities/leo/madonna-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,447,216
1675701342226,604,/celebrities/gemini/rafael-nadal-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,161,0
1675701342226,161,/celebrities/gemini/rafael-nadal-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,161,0
1675701342387,443,/celebrities/gemini/rafael-nadal-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,443,214
1675701342831,620,/celebrities/gemini/celebrity-gemini-birthdays-edward-snowden-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,161,1
1675701342831,161,/celebrities/gemini/celebrity-gemini-birthdays-edward-snowden-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,161,1
1675701342992,459,/celebrities/gemini/celebrity-gemini-birthdays-edward-snowden-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,459,214
1675701344540,610,/wp-content/uploads/sites/2/2020/04/Pluto-glyph-717x1024.jpg,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,166,0
1675701344540,166,/wp-content/uploads/sites/2/2020/04/Pluto-glyph-717x1024.jpg-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,166,0
1675701344706,444,/wp-content/uploads/sites/2/2020/04/Pluto-glyph-717x1024.jpg-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,444,213
1675701345912,604,/celebrities/taurus/gigi-hadid-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,157,1
1675701345912,157,/celebrities/taurus/gigi-hadid-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,157,1
1675701346070,446,/celebrities/taurus/gigi-hadid-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,446,211
1675701346517,629,/celebrities/aries/maria-sharapova-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,159,1
1675701346517,159,/celebrities/aries/maria-sharapova-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,159,1
1675701346676,470,/celebrities/aries/maria-sharapova-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,470,212
1675701349095,632,/celebrities/cancer/luke-bryan-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,160,0
1675701349095,160,/celebrities/cancer/luke-bryan-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,160,0
1675701349255,472,/celebrities/cancer/luke-bryan-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,472,236
1675701350803,776,/wp-content/uploads/sites/2/2020/04/mercury-glyph-717x1024.jpg,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,162,0
1675701350803,162,/wp-content/uploads/sites/2/2020/04/mercury-glyph-717x1024.jpg-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,162,0
1675701350965,614,/wp-content/uploads/sites/2/2020/04/mercury-glyph-717x1024.jpg-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,614,251
1675701359832,612,/wp-content/themes/horoscope/dist/js/frontend.js?ver=0.1.3,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,159,0
1675701359832,159,/wp-content/themes/horoscope/dist/js/frontend.js?ver=0.1.3-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,159,0
1675701359992,452,/wp-content/themes/horoscope/dist/js/frontend.js?ver=0.1.3-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,452,211
1675701364235,596,/wp-content/themes/horoscope/dist/css/style.css?ver=0.1.3,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,156,0
1675701364235,156,/wp-content/themes/horoscope/dist/css/style.css?ver=0.1.3-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,156,0
1675701364391,440,/wp-content/themes/horoscope/dist/css/style.css?ver=0.1.3-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,440,210
1675701368673,625,/wp-content/uploads/sites/2/2020/04/Aquarius.jpg,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,161,0
1675701368673,161,/wp-content/uploads/sites/2/2020/04/Aquarius.jpg-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,161,0
1675701368834,464,/wp-content/uploads/sites/2/2020/04/Aquarius.jpg-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,464,217
1675701369299,697,/celebrities/gemini/naomi-campbell-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,159,0
1675701369299,159,/celebrities/gemini/naomi-campbell-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,159,0
1675701369458,538,/celebrities/gemini/naomi-campbell-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,538,208
1675701369997,603,/celebrities/cancer/diana-princess-of-wales-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,157,0
1675701369997,157,/celebrities/cancer/diana-princess-of-wales-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,157,0
1675701370154,446,/celebrities/cancer/diana-princess-of-wales-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,446,209
1675701372540,579,/celebrities/taurus/megan-fox-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,156,0
1675701372540,156,/celebrities/taurus/megan-fox-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,156,0
1675701372696,423,/celebrities/taurus/megan-fox-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,423,209
1675701374987,609,/celebrities/cancer/carlos-santana-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,164,0
1675701374987,164,/celebrities/cancer/carlos-santana-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,164,0
1675701375151,445,/celebrities/cancer/carlos-santana-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,445,209
1675701376289,602,/astrology/returns/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,169,0
1675701376289,169,/astrology/returns/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,169,0
1675701376458,433,/astrology/returns/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,433,212
1675701379583,602,/celebrities/aries/robert-downey-jr-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,158,1
1675701379583,158,/celebrities/aries/robert-downey-jr-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,158,1
1675701379741,444,/celebrities/aries/robert-downey-jr-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,443,211
1675701380186,616,/astrology/love/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,176,0
1675701380186,176,/astrology/love/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,176,0
1675701380362,440,/astrology/love/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,440,213
1675701380803,603,/celebrities/gemini/anderson-cooper-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,158,0
1675701380803,158,/celebrities/gemini/anderson-cooper-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,158,0
1675701380961,445,/celebrities/gemini/anderson-cooper-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,445,215
1675701383494,604,/celebrities/aries/victoria-beckham-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,157,0
1675701383494,157,/celebrities/aries/victoria-beckham-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,157,0
1675701383651,447,/celebrities/aries/victoria-beckham-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,447,209
1675701385049,598,/celebrities/cancer/tom-cruise-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,162,1
1675701385049,162,/celebrities/cancer/tom-cruise-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,162,1
1675701385211,436,/celebrities/cancer/tom-cruise-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,436,214
1675701385648,598,/celebrities/cancer/meryl-streep-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,159,1
1675701385648,159,/celebrities/cancer/meryl-streep-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,159,1
1675701385807,439,/celebrities/cancer/meryl-streep-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,439,207
1675701387169,628,/fr/horoscopes/chinois/index-horoscope-chinois.aspx,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,159,0
1675701387169,159,/fr/horoscopes/chinois/index-horoscope-chinois.aspx-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,159,0
1675701387328,469,/fr/horoscopes/chinois/index-horoscope-chinois.aspx-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,469,211
1675701387797,606,/celebrities/taurus/jessica-alba-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,156,1
1675701387797,156,/celebrities/taurus/jessica-alba-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,156,1
1675701387953,450,/celebrities/taurus/jessica-alba-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,450,209
1675701389324,591,/celebrities/gemini/celebrity-gemini-birthdays-kendrick-lamar-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,161,0
1675701389324,161,/celebrities/gemini/celebrity-gemini-birthdays-kendrick-lamar-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,161,0
1675701389485,430,/celebrities/gemini/celebrity-gemini-birthdays-kendrick-lamar-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,430,208
1675701391001,682,/celebrities/scorpio/julia-roberts-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,157,0
1675701391001,157,/celebrities/scorpio/julia-roberts-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,157,0
1675701391158,525,/celebrities/scorpio/julia-roberts-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,525,246
1675701391684,643,/celebrities/sagittarius/steven-spielberg-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,155,0
1675701391684,155,/celebrities/sagittarius/steven-spielberg-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,155,0
1675701391839,488,/celebrities/sagittarius/steven-spielberg-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,488,208
1675701392328,610,/celebrities/virgo/wiz-khalifa-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,161,1
1675701392328,161,/celebrities/virgo/wiz-khalifa-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,161,1
1675701392489,449,/celebrities/virgo/wiz-khalifa-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,449,216
1675701392939,607,/celebrities/scorpio/kendall-jenner-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,160,0
1675701392939,160,/celebrities/scorpio/kendall-jenner-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,160,0
1675701393099,447,/celebrities/scorpio/kendall-jenner-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,447,214
1675701394481,601,/celebrities/virgo/shania-twain-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,161,0
1675701394481,161,/celebrities/virgo/shania-twain-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,161,0
1675701394642,440,/celebrities/virgo/shania-twain-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,440,212
1675701396004,700,/celebrities/pisces/josh-groban-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,158,0
1675701396004,158,/celebrities/pisces/josh-groban-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,158,0
1675701396162,542,/celebrities/pisces/josh-groban-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,542,213
1675701396705,600,/celebrities/sagittarius/vanessa-hudgens-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,156,0
1675701396705,156,/celebrities/sagittarius/vanessa-hudgens-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,156,0
1675701396861,444,/celebrities/sagittarius/vanessa-hudgens-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,444,209
1675701397306,594,/celebrities/aquarius/michael-jordan-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,156,0
1675701397306,156,/celebrities/aquarius/michael-jordan-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,156,0
1675701397462,438,/celebrities/aquarius/michael-jordan-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,438,208
1675701397901,604,/celebrities/capricorn/pitbull-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,158,0
1675701397901,158,/celebrities/capricorn/pitbull-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,158,0
1675701398060,445,/celebrities/capricorn/pitbull-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,445,213
1675701398506,605,/celebrities/scorpio/hillary-clinton-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,160,0
1675701398506,160,/celebrities/scorpio/hillary-clinton-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,160,0
1675701398666,445,/celebrities/scorpio/hillary-clinton-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,445,213
1675701399111,592,/celebrities/scorpio/emma-stone-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,161,1
1675701399111,161,/celebrities/scorpio/emma-stone-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,161,1
1675701399272,431,/celebrities/scorpio/emma-stone-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,431,209
1675701399704,606,/celebrities/aquarius/khalid-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,158,1
1675701399704,158,/celebrities/aquarius/khalid-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,158,1
1675701399862,448,/celebrities/aquarius/khalid-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,448,214
1675701401230,594,/celebrities/virgo/sean-connery-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,155,1
1675701401230,155,/celebrities/virgo/sean-connery-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,155,1
1675701401385,439,/celebrities/virgo/sean-connery-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,439,210
1675701401825,621,/celebrities/aquarius/phil-collins-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,162,0
1675701401825,162,/celebrities/aquarius/phil-collins-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,162,0
1675701401987,459,/celebrities/aquarius/phil-collins-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,459,211
1675701402447,610,/celebrities/sagittarius/jay-z-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,160,1
1675701402447,160,/celebrities/sagittarius/jay-z-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,160,1
1675701402607,450,/celebrities/sagittarius/jay-z-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,449,215
1675701403057,602,/celebrities/libra/gwen-stefani-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,161,1
1675701403057,161,/celebrities/libra/gwen-stefani-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,161,1
1675701403218,441,/celebrities/libra/gwen-stefani-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,441,212
1675701404586,597,/celebrities/virgo/kobe-bryant-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,161,1
1675701404586,161,/celebrities/virgo/kobe-bryant-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,161,1
1675701404747,436,/celebrities/virgo/kobe-bryant-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,436,210
1675701405183,607,/celebrities/scorpio/jimmy-kimmel-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,163,1
1675701405183,163,/celebrities/scorpio/jimmy-kimmel-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,163,1
1675701405346,444,/celebrities/scorpio/jimmy-kimmel-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,444,214
1675701405790,614,/celebrities/sagittarius/dj-khaled-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,162,1
1675701405790,162,/celebrities/sagittarius/dj-khaled-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,162,1
1675701405952,452,/celebrities/sagittarius/dj-khaled-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,452,212
1675701407319,612,/celebrities/virgo/jimmy-fallon-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,157,0
1675701407319,157,/celebrities/virgo/jimmy-fallon-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,157,0
1675701407476,455,/celebrities/virgo/jimmy-fallon-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,455,215
1675701407932,603,/celebrities/capricorn/betty-white-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,159,1
1675701407932,159,/celebrities/capricorn/betty-white-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,159,1
1675701408091,444,/celebrities/capricorn/betty-white-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,444,208
1675701408536,610,/celebrities/scorpio/matthew-mcconaughey-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,159,1
1675701408536,159,/celebrities/scorpio/matthew-mcconaughey-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,159,1
1675701408695,451,/celebrities/scorpio/matthew-mcconaughey-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,451,213
1675701409147,641,/celebrities/capricorn/michelle-obama-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,161,0
1675701409147,161,/celebrities/capricorn/michelle-obama-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,161,0
1675701409308,480,/celebrities/capricorn/michelle-obama-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,480,213
1675701409788,710,/celebrities/scorpio/whoopi-goldberg-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,222,1
1675701409788,222,/celebrities/scorpio/whoopi-goldberg-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,222,1
1675701410010,488,/celebrities/scorpio/whoopi-goldberg-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,488,231
1675701410499,620,/celebrities/sagittarius/britney-spears-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,168,1
1675701410499,168,/celebrities/sagittarius/britney-spears-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,168,1
1675701410667,452,/celebrities/sagittarius/britney-spears-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,452,207
1675701411120,616,/celebrities/sagittarius/samuel-l-jackson-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,156,0
1675701411120,156,/celebrities/sagittarius/samuel-l-jackson-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,156,0
1675701411276,460,/celebrities/sagittarius/samuel-l-jackson-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,460,222
1675701411737,651,/celebrities/capricorn/justin-trudeau-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,160,0
1675701411737,160,/celebrities/capricorn/justin-trudeau-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,160,0
1675701411897,491,/celebrities/capricorn/justin-trudeau-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,491,215
1675701412389,594,/celebrities/virgo/jada-pinkett-smith-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,159,0
1675701412389,159,/celebrities/virgo/jada-pinkett-smith-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,159,0
1675701412548,435,/celebrities/virgo/jada-pinkett-smith-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,435,210
1675701414906,593,/celebrities/pisces/steph-curry-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,154,0
1675701414906,154,/celebrities/pisces/steph-curry-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,154,0
1675701415061,438,/celebrities/pisces/steph-curry-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,438,212
1675701415499,605,/celebrities/scorpio/bill-gates-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,159,1
1675701415499,159,/celebrities/scorpio/bill-gates-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,159,1
1675701415658,446,/celebrities/scorpio/bill-gates-birthday/-1,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,,1,1,446,213
1675701417018,587,/celebrities/capricorn/ryan-seacrest-birthday/,404,Not Found,Zodiac Sign Index Inner pages Thread Group 1-1,false,Test failed: code expected not to contain /404/,1,1,159,1
1675701417018,159,/celebrities/capricorn/ryan-seacrest-birthday/-0,301,Moved Permanently,Zodiac Sign Index Inner pages Thread Group 1-1,true,,1,1,159,1
